,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
10443,X7lG2uVXde,No_Glitch,8.43472,3.13022e-22,2025.31024,2034.715,0.01953,2050.02297,0.0,0.0,1129751369.57,H1:GDS-CALIB_STRAIN,0.000253660837188,4.71452185593e-05,1.42220951602e-05,2.63711935986e-05,0.0020132556092,3.80159190172e-06,6.37454577372e-05,0.00164169736672,0.201754853129,0.002260616282,0.440062075853,0.000100599674624,2.94375058729e-06,8.37759580463e-06,0.00313969096169,9.02333122212e-05,7.31138716219e-05,0.0491398610175,0.0027346140705,0.296569108963
10444,bw4KW8rAmF,No_Glitch,7.96561,6.33586e-23,80.86968,84.52014,0.21875,19.80562,0.0,0.0,1129380161.05,H1:GDS-CALIB_STRAIN,1.89624588529e-05,0.000839004875161,7.1861759352e-05,2.24944578804e-05,4.72176143376e-05,3.05724688587e-06,1.31839051392e-05,8.06378830021e-06,0.0220744479448,0.00142043596134,0.439887940884,2.96630805678e-05,0.432166397572,0.000221136258915,3.18883685395e-05,0.0766502097249,1.44503055708e-05,0.0149305639789,0.000381506979465,0.0111675187945
10445,P4JPXQshP4,No_Glitch,7.55477,4.04372e-22,28.24812,585.09335,1.0,1133.93349,0.0,0.0,1134464946.38,H1:GDS-CALIB_STRAIN,0.00200858525932,6.98787553119e-05,8.37258176034e-06,5.02326620335e-05,0.0110167246312,1.2210368368e-05,0.000101154117147,0.00894684903324,0.283444285393,0.0224003382027,0.439528673887,0.000727696984541,1.92514016817e-05,1.34855361011e-06,0.227855429053,0.000742181087844,0.000498750130646,0.000184383898159,5.10618474436e-06,0.00237854942679
10446,2FZbqIN5wo,No_Glitch,8.47092,2.78177e-22,29.06086,2083.05812,1.65625,4140.15473,0.0,0.0,1134471901.88,H1:GDS-CALIB_STRAIN,0.0152026889846,5.53108438908e-05,4.96337306686e-05,0.000157683331054,0.000434173969552,1.64667926583e-05,0.000163232834893,0.000821858935524,0.174472883344,0.00423558754846,0.439368367195,0.00155286584049,0.00317425723188,2.75019806395e-06,0.34927713871,1.85644839803e-05,0.000220315472689,0.0103705618531,6.26435430604e-05,0.00034301893902
10447,jPIiTpNnuR,No_Glitch,7.70362,8.26465e-20,10.62718,2485.44308,0.75,4955.66219,0.0,0.0,1136455737.31,H1:GDS-CALIB_STRAIN,2.97524451298e-07,6.87074998496e-06,1.01323462331e-06,9.88559349935e-07,4.04068705393e-05,2.30266437029e-06,3.18380261888e-05,0.316312253475,0.179068252444,3.78852528229e-05,0.438667714596,1.87866658052e-06,3.02803499608e-07,1.2844129742e-06,1.00494744402e-05,9.97292318061e-06,2.07787275031e-06,2.87269085675e-05,4.04616257583e-05,0.0657354220748
10448,yCOKXQiv6e,No_Glitch,7.70772,9.22284e-22,27.90012,3873.04216,2.0,7710.18283,0.0,0.0,1137123987.95,H1:GDS-CALIB_STRAIN,0.00128146121278,1.60655836225e-05,2.40188528551e-05,0.000320449005812,0.0061788703315,5.19090790476e-05,0.000571228913032,0.0145306112245,0.367339521646,0.0700588598847,0.436855345964,0.00207822746597,1.93279447558e-05,2.85158585029e-05,0.0918761342764,0.000471584673505,0.00158511963673,0.00400724075735,0.000366573454812,0.0023389258422
10449,qMuP6gnKdT,No_Glitch,8.07997,6.54468e-23,128.88965,1803.15676,0.28125,3445.1989,0.0,0.0,1130081175.89,H1:GDS-CALIB_STRAIN,0.00103547086474,0.0324939452112,0.00351047096774,0.000240260938881,0.00797582045197,3.2581279811e-05,0.00036029930925,0.000206993281608,0.167155370116,0.0157983843237,0.435979068279,0.000135649985168,0.0121643068269,0.0014022385003,0.00377769675106,0.26678904891,0.00018264305254,0.015992378816,0.00175168854184,0.0330156646669
10450,O7I73JpqXq,No_Glitch,7.60286,3.13865e-22,40.83811,3822.12885,1.40625,7577.68104,0.0,0.0,1132810100.09,H1:GDS-CALIB_STRAIN,0.014885250479,2.38309967244e-05,5.13489940204e-05,0.000160552255693,0.000582752749324,1.05535009425e-05,6.87534484314e-05,5.07441764057e-05,0.0744945555925,0.00427250983194,0.434646904469,0.00394974928349,0.0578366406262,2.10005182453e-05,0.331956446171,0.000441561074695,9.65869039646e-05,0.075380705297,0.000207563891308,0.000861963490024
10451,e3EBo9pjTW,No_Glitch,7.70667,6.43594e-23,53.73008,53.36461,0.5,2.85086,0.0,0.0,1134300970.19,H1:GDS-CALIB_STRAIN,0.127088069916,7.00640448486e-05,2.96455164062e-05,0.000211047008634,2.90449333988e-05,1.13594060167e-05,7.59067770559e-05,0.000299095030641,0.0651411637664,0.00870742090046,0.433057308197,0.00432171300054,0.0196167696267,5.30071611138e-06,0.0254296138883,5.84203407925e-05,0.000115220987936,0.311121702194,0.00221420498565,0.00239694560878
10452,SqocqVeguw,No_Glitch,7.86068,5.14656e-20,10.93043,3363.2032,1.88086,6711.18243,0.0,0.0,1134398649.88,H1:GDS-CALIB_STRAIN,2.47022330768e-06,1.37295239711e-06,9.38927882999e-07,3.38968743563e-06,9.18454315979e-06,5.23711923961e-06,4.65998309664e-05,0.379745781422,0.175133273005,0.000189782193047,0.431171238422,3.79898810934e-05,1.80377242032e-06,1.30680098209e-06,3.17787316817e-06,7.66638004279e-06,4.99559746459e-06,0.000204502124689,7.92813807493e-05,0.0133500192314
10453,5jV6h7Wuz2,No_Glitch,7.75959,1.97553e-22,42.43795,42.58088,1.25,2.42869,0.0,0.0,1127807643.06,H1:GDS-CALIB_STRAIN,0.0460721999407,1.68345231941e-05,5.02078410136e-06,4.12715562561e-05,0.000731671985704,2.47185744229e-06,2.32354286709e-05,0.00104237301275,0.382697314024,0.00827056542039,0.430876255035,0.000937153876293,1.29655472847e-05,6.27226143024e-07,0.101909920573,9.00813847693e-06,0.000229640165344,0.0235532913357,0.000106511972263,0.00346166803502
10454,5wha5c9DKh,No_Glitch,7.56798,7.2619e-23,317.47073,329.91824,0.34375,47.92876,0.0,0.0,1128629730.12,H1:GDS-CALIB_STRAIN,3.94068883907e-05,0.000829576049,0.000199918096769,3.73941875296e-05,0.001220154576,3.27710586134e-05,0.000450350984465,0.00515006110072,0.401020139456,0.00105081486981,0.430165678263,0.000162982236361,0.000257644656813,0.000445260928245,0.000223442679271,0.0137122729793,0.000113484202302,0.00804873835295,0.00147456210107,0.135365352035
10455,7ecZcploEf,No_Glitch,9.05755,7.58138e-22,23.51065,57.69634,1.75,72.51178,0.0,0.0,1133678396.81,H1:GDS-CALIB_STRAIN,0.000774093030486,5.02929515278e-06,2.2359596187e-05,0.000129633408505,0.000538354739547,1.02417443486e-05,0.000150523454067,0.00181218667421,0.367512643337,0.00692315772176,0.428885489702,0.00118336151354,0.000349564536009,4.07847937822e-06,0.174105376005,0.000271930417512,0.000136039263452,0.0103698652238,0.000637370045297,0.00617871060967
10456,wufj4dRqTS,No_Glitch,7.58319,5.82472e-23,76.38501,77.63084,0.25,14.21689,0.0,0.0,1129317655.17,H1:GDS-CALIB_STRAIN,0.0178019851446,0.0175898298621,0.00495904218405,0.00104869890492,0.0162597503513,0.000404827820603,0.00302731920965,0.000986387371086,0.146681547165,0.0247131045908,0.428174287081,0.00830527860671,0.160533815622,0.00191875081509,0.0415565408766,0.0171874333173,0.00307497661561,0.0649563893676,0.0109782712534,0.0298417769372
10457,gFC8VNsyb6,No_Glitch,8.69906,1.01371e-22,346.28057,347.95904,0.0918,75.00918,0.0,0.0,1128681791.21,H1:GDS-CALIB_STRAIN,0.00012499265722,0.00437148753554,0.000188216086826,7.57696352593e-06,0.000165665071108,3.43923638866e-05,0.000129528081743,0.0036520618014,0.318839460611,0.000307029782562,0.427145659924,7.01071767253e-05,0.00194009661209,9.09196169232e-05,0.000474716449389,0.000478174712043,5.74190089537e-05,0.000398864824092,0.000186600227607,0.241337016225
10458,BzAvV1yF3Z,No_Glitch,7.70628,7.43381e-23,48.34383,372.4743,0.75,650.33798,0.0,0.0,1129750715.34,H1:GDS-CALIB_STRAIN,0.261057734489,0.00112612824887,0.000176944988198,0.000365786196198,0.000260470231296,6.48455315968e-05,0.00013448651589,0.000657748954836,0.044103551656,0.0133195202798,0.422084748745,0.00392198236659,0.0244306325912,6.16040706518e-05,0.0124490549788,0.000196149063413,0.000782801769674,0.189986929297,0.00520009268075,0.0196187738329
10459,k78UaLBmaL,No_Glitch,7.57443,4.76222e-23,110.67829,1241.42902,0.22217,2304.06891,0.0,0.0,1127691022.91,H1:GDS-CALIB_STRAIN,1.95685643121e-05,0.101518630981,0.000869383045938,7.56994268158e-05,0.000360570847988,5.06563155795e-05,0.000126875849674,0.000155426183483,0.0143269198015,0.00337497727014,0.418532669544,4.86685203214e-05,0.0444590449333,0.00919535849243,1.05502886072e-05,0.361296117306,0.000205554068089,0.00955323781818,0.0020963975694,0.0337236970663
10460,39qylHVXsA,No_Glitch,13.64379,2.43169e-22,33.66324,77.32259,2.85938,87.8043,0.0,0.0,1127380360.19,H1:GDS-CALIB_STRAIN,2.82138207695e-05,1.33871617436e-05,6.66069399813e-06,8.93183187145e-06,0.000213169958442,3.55200063495e-06,5.64700349059e-05,0.00744180707261,0.413128554821,0.000789852696471,0.41565951705,6.53862371109e-05,1.10498854156e-06,1.12537793484e-06,0.000782022078056,2.2956624889e-05,3.15096876875e-05,0.000573552038986,0.000148215229274,0.161024004221
10461,aXkVfMNcsZ,No_Glitch,7.564,5.1503e-22,22.09154,2351.77234,1.27149,4660.66377,0.0,0.0,1134322023.62,H1:GDS-CALIB_STRAIN,0.0028411692474,0.000132543049403,5.75159319851e-05,4.83359544887e-05,8.47384435474e-05,8.57489612827e-06,4.33120367234e-05,3.42594394169e-05,0.28783839941,0.00385736627504,0.415244013071,7.43676428101e-05,0.17925915122,2.62007347374e-06,0.107554458082,0.00043205457041,2.87403490802e-05,0.00191782414913,7.47330050217e-05,0.000465836172225
10462,f6ofBrMcIS,No_Glitch,7.55382,4.52703e-23,251.10865,269.42269,0.26562,214.45248,0.0,0.0,1129311434.95,H1:GDS-CALIB_STRAIN,0.00512872217223,0.00019655188953,0.000224208284635,0.000139571289765,0.0098347608,3.92226756958e-05,0.0003176338505,0.00541312713176,0.215902611613,0.00333135132678,0.41458311677,0.000847708899528,0.000149603816681,0.000127202118165,0.0172345954925,0.00389793282375,0.000194741674932,0.0168178491294,0.000535198312718,0.30508428812
10463,zeQiJ9CVY6,No_Glitch,8.2484,2.46113e-22,32.86172,2385.77599,1.5,4710.67409,0.0,0.0,1136037820.38,H1:GDS-CALIB_STRAIN,0.0073796925135,0.000216335378354,0.000179993279744,0.000337423523888,0.00857082940638,3.44641521224e-05,0.000310858915327,0.00082113139797,0.154359817505,0.0133349820971,0.413157492876,0.00296035548672,0.000600317900535,4.4073760364e-05,0.316073775291,0.000763957272284,0.000621885352302,0.0692500770092,0.00135939358734,0.00962314382195
10464,qN3LHf3wS1,No_Glitch,8.03315,5.15961e-23,188.51986,184.73002,1.4375,21.47591,0.0,0.0,1127383487.05,H1:GDS-CALIB_STRAIN,0.00646816100925,0.0300376880914,0.00129194976762,0.000539366388693,0.00593710830435,0.000195979897399,0.00111626484431,0.00460362015292,0.24439714849,0.0162938162684,0.40842294693,0.00125562131871,0.0055017885752,0.00146488146856,0.00312806200236,0.0109620839357,0.00147027615458,0.153797253966,0.00970474909991,0.0934112519026
10465,paOUqrrOkl,No_Glitch,7.69369,1.64212e-22,32.86172,33.51924,1.0,7.85534,0.0,0.0,1132813457.12,H1:GDS-CALIB_STRAIN,0.000346694141626,8.97743757378e-06,7.02567319877e-07,1.89551030871e-06,0.000458756665466,1.22427877614e-07,4.10680468121e-06,0.000101867735793,0.385967195034,0.000407157465816,0.408365160227,1.91464241652e-05,9.1202636554e-08,7.67453656181e-09,0.202947810292,8.95885648333e-07,2.14401352423e-05,7.42115662433e-05,7.08482900791e-07,0.00127304508351
10466,XEp7uuuBzj,No_Glitch,7.98151,1.44504e-21,34.77988,3565.99783,1.2666,7063.41549,0.0,0.0,1130152211.88,H1:GDS-CALIB_STRAIN,2.37867288888e-06,2.32696929743e-05,2.04919911084e-06,3.87284899261e-06,2.50066750596e-05,9.30558655909e-07,1.14357735583e-05,0.000869615818374,0.196663320065,8.07259202702e-05,0.407970815897,6.16752549831e-06,3.53878795067e-06,6.45455475023e-06,2.01046605071e-05,7.86495220382e-05,3.28064356836e-06,0.0029199779965,0.00208234228194,0.389226049185
10467,qJf55oxz4Q,No_Glitch,10.01827,1.07294e-21,22.68786,22.74534,2.5,4.28883,0.0,0.0,1134156838.69,H1:GDS-CALIB_STRAIN,0.000576083548367,5.33819838893e-05,9.37999993766e-06,0.000162129144883,0.000209135279874,1.40496194945e-05,0.000233921295148,0.000224725110456,0.315351158381,0.00427334522828,0.407880604267,0.000458887981949,0.024766869843,3.34759897669e-06,0.221921592951,0.000109404623799,0.000137659182656,0.0230498984456,0.000251093995757,0.000313317839755
10468,KN1tFI3EQd,No_Glitch,7.55664,4.82366e-23,86.20494,2683.77555,0.375,5199.52216,0.0,0.0,1134459231.28,H1:GDS-CALIB_STRAIN,0.0159427840263,0.0395285226405,0.0023384555243,0.00034253220656,0.000939388934057,0.000134034213261,0.000374303112039,0.000152537570102,0.049061704427,0.00947355479002,0.406026631594,0.00139933370519,0.219093576074,0.0014590183273,0.00199040910229,0.00909092649817,0.00113213795703,0.174640029669,0.00961785111576,0.0572622790933
10469,nVZ6rHUn8o,No_Glitch,7.99405,5.49135e-22,23.51065,34.95668,1.0,25.56806,0.0,0.0,1133279287.44,H1:GDS-CALIB_STRAIN,0.013024543412,5.57227212994e-05,3.51900598616e-05,8.3612940216e-05,8.12868966023e-05,5.9566264099e-06,0.000107577099698,0.000200512964511,0.199480324984,0.00495407590643,0.404194742441,0.000615361321252,0.00585978571326,1.37729989547e-06,0.36222165823,3.5123906855e-05,7.37449008739e-05,0.00802814494818,0.000222821603529,0.000718439172488
10470,vvwWrKhonL,No_Glitch,8.12927,6.30852e-23,93.86179,611.7808,0.5,1039.88168,0.0,0.0,1131407493.72,H1:GDS-CALIB_STRAIN,1.83007773558e-06,0.00023087914451,6.92398634783e-06,6.62120646666e-06,6.59285888105e-06,4.44853128556e-07,4.40999338025e-06,2.48949663728e-06,0.051272533834,0.000720838143025,0.402248382568,2.24345808419e-06,0.209975495934,0.000104154336441,6.76805075273e-06,0.332403719425,1.52999598413e-06,0.00132802606095,0.000145789701492,0.0015303514665
10471,YJXGpqpdTx,No_Glitch,8.258,1.24614e-22,45.75205,378.98267,1.5625,695.92384,0.0,0.0,1135936598.56,H1:GDS-CALIB_STRAIN,0.0637510344386,0.000149856306962,0.000195674205315,0.000228604272706,0.00156967050862,2.28351636906e-05,9.62804624578e-05,0.000337346224114,0.180700168014,0.0130976960063,0.401539355516,0.00225115497597,0.00527147948742,2.19919438678e-05,0.308687806129,0.000605130451731,0.00036384066334,0.0187498852611,0.000555949111003,0.00180422363337
10472,JW8IRO2YhK,No_Glitch,8.80928,1.5919e-21,34.77988,52.93039,1.75,39.50951,0.0,0.0,1135969042.88,H1:GDS-CALIB_STRAIN,0.0207612421364,2.53269427049e-05,0.000116355935461,0.000267336901743,0.00113204645459,2.27764430747e-05,8.47673072712e-05,0.000638908182736,0.303455352783,0.00836332049221,0.397322207689,0.00988247804344,0.00241843634285,1.17944546218e-05,0.238583773375,0.000162712341989,0.000351634662366,0.0116744125262,0.00120411510579,0.0035210060887
10473,YQHoLyl736,No_Glitch,7.59908,5.74809e-23,85.02562,1008.586,0.6875,1880.67305,0.0,0.0,1127624462.16,H1:GDS-CALIB_STRAIN,0.000144635312608,0.00308732967824,3.51445378328e-05,2.0936886358e-05,2.27404561883e-05,6.521242085e-06,3.04848276755e-06,2.51743767876e-06,0.0035760444589,0.00530193233863,0.397094905376,3.25655964843e-05,0.332826822996,0.000571905751713,5.00016722071e-06,0.251632452011,3.74764058506e-05,0.000821983674541,0.0003154441074,0.00446057645604
10474,myrYgVMPob,No_Glitch,7.94306,2.12382e-22,30.75716,31.03824,1.5,2.08373,0.0,0.0,1136998499.62,H1:GDS-CALIB_STRAIN,0.000888480804861,0.000157973219757,1.66486915987e-05,1.23034478747e-05,0.00541813764721,2.68476719611e-06,4.3190913857e-05,0.000927366840187,0.363669335842,0.00088754115859,0.396706700325,0.000139265903272,9.76076535153e-07,4.06132443231e-07,0.22346355021,1.44582336361e-05,0.000205883290619,0.000470486615086,2.90749153464e-06,0.00697170756757
10475,HUH9IecWhL,No_Glitch,8.9565,6.33322e-22,23.31807,42.55241,2.28125,49.20332,0.0,0.0,1133106237.59,H1:GDS-CALIB_STRAIN,0.000185814802535,0.000114736438263,8.34552247397e-06,8.56236656546e-05,0.000701322976965,6.26660448688e-06,6.26743858447e-05,0.000512982194778,0.210041150451,0.0182946231216,0.396113038063,0.000187634723261,0.000630318478215,1.69022609953e-06,0.369961023331,0.00210762093775,0.000126105893287,0.000662367150653,2.21529371629e-05,0.000174505767063
10476,vipFjaU6l8,No_Glitch,7.64194,7.62284e-22,20.38827,3193.67968,1.03906,6351.03812,0.0,0.0,1134452464.44,H1:GDS-CALIB_STRAIN,0.00149790046271,0.000137660565088,2.23315091716e-05,6.93194306223e-05,6.48998611723e-05,1.23253876154e-05,0.000209177116631,0.000210018624784,0.303517222404,0.0194027256221,0.385234743357,0.000187013851246,0.0192137565464,1.89815455087e-06,0.265537500381,0.000141116470331,0.000107087231299,0.00330486218445,0.000405451661209,0.00072297709994
10477,kNahRRknH3,No_Glitch,10.13567,7.61826e-20,10.73747,1325.72952,2.82275,2633.22186,0.0,0.0,1130944047.38,H1:GDS-CALIB_STRAIN,0.0346264913678,0.000392781890696,0.000486178410938,0.000484949239762,0.0118969557807,8.15450257505e-05,0.000332578987582,0.00196249689907,0.335322797298,0.044935554266,0.380299955606,0.00338649214245,0.00183375470806,0.000143920289702,0.0901051610708,0.00361289549619,0.00105418823659,0.050523199141,0.00332079851069,0.0351972952485
10478,pKhHpb6891,No_Glitch,7.68521,7.02293e-23,48.34383,47.70355,0.5625,5.61134,0.0,0.0,1129741864.41,H1:GDS-CALIB_STRAIN,0.366227954626,0.00177742738742,0.000344002968632,0.000231136436923,0.000923146668356,5.26524854649e-05,0.000116203082143,0.000157097005285,0.017485935241,0.00695754261687,0.379715025425,0.00306817260571,0.00498512992635,6.7604421929e-05,0.0270831417292,8.01912465249e-05,0.00120917742606,0.181601852179,0.000905965454876,0.00701065035537
10479,ohNKvjHSMc,No_Glitch,8.07996,4.85201e-22,26.16241,1099.89698,1.75,2153.93429,0.0,0.0,1134674837.56,H1:GDS-CALIB_STRAIN,0.000548711628653,1.0955890275e-06,3.62190598935e-06,9.62486319622e-06,0.00168939505238,1.34452693601e-06,2.40771587414e-05,0.0015082443133,0.298935443163,0.00616350909695,0.372678667307,0.000116395844088,1.31638671519e-06,4.79712021217e-08,0.31499966979,0.000110241213406,4.69562000944e-05,4.84625525132e-05,3.01634736388e-06,0.00311014289036
10480,0roPc4auhn,No_Glitch,14.38283,1.53687e-19,11.13925,16.85433,2.125,21.42346,0.0,0.0,1133930731.19,H1:GDS-CALIB_STRAIN,2.56239945884e-06,5.42225143363e-06,4.92480830872e-06,6.75586670695e-06,0.000208384706639,9.32317561819e-06,8.41426517582e-05,0.103105992079,0.156011998653,0.00021844652656,0.371717333794,4.11747168982e-05,1.24841847082e-06,1.05974586404e-05,1.93495070562e-05,7.76208908064e-05,1.03381962617e-05,0.001027815626,0.000271826604148,0.367164731026
10481,vanWo0EDOU,No_Glitch,7.87448,1.91615e-22,322.10028,345.70875,0.07812,79.50977,0.0,0.0,1128636119.62,H1:GDS-CALIB_STRAIN,0.00013528445561,0.00152554828674,0.000890744791832,0.000131827473524,0.000870566407684,0.000142206292367,0.000495238986332,0.00396048044786,0.267580538988,0.0019373614341,0.368878990412,0.000409172498621,0.00239236652851,0.0024521346204,0.000278922030702,0.0369089059532,0.000234209132032,0.0122571419924,0.0152355702594,0.283282786608
10482,Z8k0tUWrjq,No_Glitch,8.73653,4.60287e-22,2025.31024,2461.03696,0.07812,1197.37906,0.0,0.0,1129753008.93,H1:GDS-CALIB_STRAIN,0.000372835434973,0.000749779283069,0.000112212073873,0.000189253798453,0.000781642680522,7.89307960076e-05,0.000291944452329,0.00598101783544,0.223739027977,0.0037124149967,0.368012934923,0.000586519716308,0.00189765368123,0.000200192895136,0.00273493374698,0.000389402383007,0.000211263424717,0.110002145171,0.0139273526147,0.266028523445
10483,j18vSb7wxp,No_Glitch,7.51181,5.27504e-23,171.21339,190.18239,0.09766,119.09701,0.0,0.0,1128873057.26,H1:GDS-CALIB_STRAIN,2.05965443456e-05,0.18382525444,0.000224434625125,1.57842696353e-05,0.0136376945302,4.56266752735e-05,0.000461906427518,0.00457197567448,0.238897994161,0.0054007768631,0.366265594959,4.62451425847e-05,2.18595378101e-05,0.000107031897642,0.000380051729735,0.00624419655651,0.00147768121678,6.47992419545e-05,0.000298153841868,0.177992329001
10484,1yBwOP6DLz,No_Glitch,7.70597,1.1811e-20,15.58443,3880.93054,1.58142,7733.6351,0.0,0.0,1136979962.44,H1:GDS-CALIB_STRAIN,0.000411225570133,3.07982118102e-05,8.99480219232e-05,0.000299573235679,0.0145854884759,0.000166740166605,0.000781254377216,0.170434042811,0.334333866835,0.0157927069813,0.363960534334,0.0111307222396,2.28973312915e-05,6.43701932859e-05,0.0209548454732,0.000678241427522,0.00081403797958,0.00615124544129,0.000284708570689,0.0590127557516
10485,LDUZQt5182,No_Glitch,8.10772,4.85291e-23,270.73365,256.34327,0.79688,412.43535,0.0,0.0,1129311431.76,H1:GDS-CALIB_STRAIN,0.000449539977126,0.0019247509772,0.000716191309039,0.000140661548357,0.00406089890748,0.000206239972613,0.00136813416611,0.00683222804219,0.230739027262,0.0334638431668,0.363455206156,0.00156353227794,0.00113756547216,0.000804115552455,0.00493296422064,0.220963805914,0.000731785199605,0.000552101060748,0.000498633773532,0.125458776951
10486,B0qJ99iwhr,No_Glitch,7.50649,4.41257e-22,29.11326,19.65017,1.75,20.84255,0.0,0.0,1132512700.19,H1:GDS-CALIB_STRAIN,0.0110582681373,0.000102323057945,2.44653383561e-05,4.82918767375e-05,0.000617562734988,6.486138318e-06,4.58921167592e-05,0.000492293038405,0.337514460087,0.00396120874211,0.362439483404,0.00148997141514,0.000280642183498,1.61330706305e-06,0.273785978556,2.17955421249e-05,0.000230673365877,0.00474748155102,0.000102406040241,0.00302871642634
